LOTNO,品番,検査日,検査者1,加工元,検査数,良品数,不良数,不良1,不良2,不良3,不良4,不良5
009478,19,2019-04-18,山田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
009479,19,2019-04-18,山田,VVV,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
009480,19,2019-04-18,山田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
009481,42,2019-04-18,山田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
009482,42,2019-04-18,山田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
009483,42,2019-04-18,山田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
009484,42,2019-04-18,山田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
009485,42,2019-04-18,山田,WWW,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
009486,42,2019-04-18,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009487,42,2019-04-18,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009488,42,2019-04-18,山田,WWW,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
009489,42,2019-04-18,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009490,42,2019-04-18,山田,WWW,65,65.0,0.0,0.0,0.0,0.0,0.0,0.0
009491,42,2019-04-18,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009492,44,2019-04-18,山田,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
009493,52,2019-04-18,山田,WWW,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
009494,61,2019-04-18,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009495,61,2019-04-18,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009496,61,2019-04-18,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009497,61,2019-04-18,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009498,61,2019-04-18,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009499,61,2019-04-18,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009500,61,2019-04-18,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009501,81,2019-04-18,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009502,19,2019-04-19,山田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
009503,61,2019-04-19,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009504,18,2019-04-22,大山,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009505,18,2019-04-22,大山,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009506,18,2019-04-22,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009507,42,2019-04-22,佐藤,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009508,51,2019-04-22,山田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009509,71,2019-04-22,佐藤,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
009510,18,2019-04-23,山田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009511,18,2019-04-23,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009512,18,2019-04-23,大山,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
009513,18,2019-04-23,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009514,18,2019-04-23,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009515,18,2019-04-23,山田,ZZZ,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
009516,18,2019-04-23,山田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009517,42,2019-04-23,佐藤,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
009518,42,2019-04-23,山田,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
009519,42,2019-04-23,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009520,42,2019-04-23,大山,ZZZ,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
009521,42,2019-04-23,大山,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009522,42,2019-04-23,有田,ZZZ,55,55.0,0.0,0.0,0.0,0.0,0.0,0.0
009523,42,2019-04-23,鈴木,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009524,42,2019-04-23,大山,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
009525,44,2019-04-23,佐藤,ZZZ,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
009526,51,2019-04-23,山田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
009527,52,2019-04-23,大山,ZZZ,65,65.0,0.0,0.0,0.0,0.0,0.0,0.0
009528,61,2019-04-23,山田,ZZZ,160,160.0,0.0,0.0,0.0,0.0,0.0,0.0
009529,61,2019-04-23,山田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
009530,71,2019-04-23,山田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
009531,71,2019-04-23,鈴木,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
009532,74,2019-04-23,山田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009533,18,2019-04-24,大山,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
009534,18,2019-04-24,大山,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009535,18,2019-04-24,山田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009536,18,2019-04-24,山田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
009537,18,2019-04-24,大山,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009538,18,2019-04-24,有田,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
009539,18,2019-04-24,佐藤,ZZZ,45,45.0,0.0,0.0,0.0,0.0,0.0,0.0
009540,18,2019-04-24,有田,ZZZ,65,65.0,0.0,0.0,0.0,0.0,0.0,0.0
009541,18,2019-04-24,佐藤,XXX,100,99.0,1.0,0.0,0.0,1.0,0.0,0.0
009542,18,2019-04-24,山田,XXX,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009543,18,2019-04-24,有田,XXX,200,197.0,3.0,0.0,0.0,2.0,0.0,1.0
009544,42,2019-04-24,佐藤,ZZZ,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0
009545,42,2019-04-24,山田,ZZZ,170,170.0,0.0,0.0,0.0,0.0,0.0,0.0
009546,42,2019-04-24,有田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
009547,42,2019-04-24,山田,ZZZ,105,105.0,0.0,0.0,0.0,0.0,0.0,0.0
009548,42,2019-04-24,有田,ZZZ,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0
009549,42,2019-04-24,有田,ZZZ,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0
009550,42,2019-04-24,有田,ZZZ,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0
009551,42,2019-04-24,有田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
009552,42,2019-04-24,山田,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
009553,51,2019-04-24,山田,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
009554,52,2019-04-24,山田,ZZZ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
009555,71,2019-04-24,有田,XXX,120,119.0,1.0,0.0,0.0,1.0,0.0,0.0
009556,71,2019-04-24,山田,XXX,200,197.0,3.0,0.0,0.0,3.0,0.0,0.0
009557,71,2019-04-24,有田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009558,71,2019-04-24,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009559,71,2019-04-24,佐藤,XXX,200,192.0,8.0,0.0,0.0,8.0,0.0,0.0
009560,71,2019-04-24,大山,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009561,71,2019-04-24,山田,YYY,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0
009562,18,2019-04-25,大山,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
009563,18,2019-04-25,鈴木,ZZZ,50,49.0,1.0,0.0,0.0,1.0,0.0,0.0
009564,18,2019-04-25,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009565,18,2019-04-25,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009566,18,2019-04-25,鈴木,XXX,200,198.0,2.0,0.0,0.0,2.0,0.0,0.0
009567,18,2019-04-25,田中,XXX,200,193.0,7.0,0.0,0.0,2.0,0.0,5.0
009568,42,2019-04-25,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009569,42,2019-04-25,大山,ZZZ,220,220.0,0.0,0.0,0.0,0.0,0.0,0.0
009570,42,2019-04-25,有田,ZZZ,350,350.0,0.0,0.0,0.0,0.0,0.0,0.0
009571,42,2019-04-25,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009572,42,2019-04-25,山田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009573,42,2019-04-25,山田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009574,42,2019-04-25,大山,ZZZ,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0
009575,42,2019-04-25,佐藤,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
009576,42,2019-04-25,大山,YYY,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0
009577,42,2019-04-25,有田,YYY,8,7.0,1.0,0.0,0.0,1.0,0.0,0.0
009578,44,2019-04-25,鈴木,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
009579,51,2019-04-25,有田,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
009580,51,2019-04-25,鈴木,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
009581,51,2019-04-25,田中,ZZZ,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
009582,51,2019-04-25,鈴木,ZZZ,180,180.0,0.0,0.0,0.0,0.0,0.0,0.0
009583,51,2019-04-25,鈴木,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
009584,61,2019-04-25,山田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
009585,61,2019-04-25,佐藤,ZZZ,100,99.0,1.0,0.0,0.0,1.0,0.0,0.0
009586,61,2019-04-25,大山,ZZZ,200,200.0,0.0,0.0,0.0,0.0,0.0,0.0
009587,64,2019-04-25,山田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009588,64,2019-04-25,山田,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
009589,64,2019-04-25,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009590,71,2019-04-25,山田,ZZZ,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0
009591,71,2019-04-25,鈴木,XXX,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
009592,71,2019-04-25,田中,XXX,80,79.0,1.0,0.0,0.0,1.0,0.0,0.0
009593,71,2019-04-25,大山,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009594,74,2019-04-25,田中,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
009595,74,2019-04-25,田中,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
009596,74,2019-04-25,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009597,74,2019-04-25,田中,ZZZ,105,104.0,1.0,0.0,0.0,0.0,0.0,1.0
009598,74,2019-04-25,鈴木,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
009599,74,2019-04-25,鈴木,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
009600,18,2019-04-26,有田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
009601,18,2019-04-26,大山,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
009602,18,2019-04-26,有田,YYY,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0
009603,18,2019-04-26,大山,YYY,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
009604,18,2019-04-26,大山,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
009605,18,2019-04-26,山田,YYY,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
009606,42,2019-04-26,山田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
009607,71,2019-04-26,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009608,71,2019-04-26,山田,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009609,71,2019-04-26,大山,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
009610,31,2019-05-07,大山,XXX,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009611,61,2019-05-07,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009612,61,2019-05-07,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009613,71,2019-05-09,山田,XXX,180,174.0,6.0,0.0,0.0,4.0,0.0,2.0
009614,71,2019-05-09,山田,XXX,190,186.0,4.0,0.0,0.0,4.0,0.0,0.0
009615,71,2019-05-09,大山,XXX,190,182.0,8.0,0.0,0.0,7.0,0.0,1.0
009616,71,2019-05-09,有田,XXX,180,177.0,3.0,0.0,0.0,3.0,0.0,0.0
009617,42,2019-05-14,山田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009618,42,2019-05-14,山田,ZZZ,130,130.0,0.0,0.0,0.0,0.0,0.0,0.0
009619,42,2019-05-14,山田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009620,42,2019-05-14,有田,ZZZ,200,200.0,0.0,0.0,0.0,0.0,0.0,0.0
009621,42,2019-05-14,大山,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009622,42,2019-05-14,佐藤,WWW,55,55.0,0.0,0.0,0.0,0.0,0.0,0.0
009623,71,2019-05-14,山田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009624,71,2019-05-14,山田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009625,19,2019-05-15,鈴木,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009626,19,2019-05-15,有田,ZZZ,23,22.0,1.0,0.0,0.0,1.0,0.0,0.0
009627,42,2019-05-15,山田,VVV,220,220.0,0.0,0.0,0.0,0.0,0.0,0.0
009628,42,2019-05-15,有田,ZZZ,300,300.0,0.0,0.0,0.0,0.0,0.0,0.0
009629,64,2019-05-15,山田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009630,19,2019-05-16,山田,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009631,19,2019-05-16,山田,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009632,42,2019-05-16,山田,WWW,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0
009633,44,2019-05-16,山田,ZZZ,430,430.0,0.0,0.0,0.0,0.0,0.0,0.0
009634,64,2019-05-16,有田,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
009635,71,2019-05-16,有田,XXX,170,159.0,11.0,0.0,0.0,11.0,0.0,0.0
009636,71,2019-05-16,山田,XXX,100,97.0,3.0,0.0,0.0,3.0,0.0,0.0
009637,71,2019-05-16,山田,XXX,100,83.0,17.0,0.0,0.0,14.0,0.0,3.0
009638,64,2019-05-17,山田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009639,19,2019-05-20,有田,ZZZ,129,129.0,0.0,0.0,0.0,0.0,0.0,0.0
009640,19,2019-05-20,鈴木,ZZZ,133,133.0,0.0,0.0,0.0,0.0,0.0,0.0
009641,19,2019-05-20,佐藤,ZZZ,97,97.0,0.0,0.0,0.0,0.0,0.0,0.0
009642,19,2019-05-20,山田,ZZZ,91,91.0,0.0,0.0,0.0,0.0,0.0,0.0
009643,19,2019-05-20,山田,ZZZ,139,139.0,0.0,0.0,0.0,0.0,0.0,0.0
009644,19,2019-05-20,鈴木,ZZZ,92,92.0,0.0,0.0,0.0,0.0,0.0,0.0
009645,19,2019-05-20,山田,ZZZ,71,70.0,1.0,0.0,0.0,1.0,0.0,0.0
009646,19,2019-05-20,有田,ZZZ,148,147.0,1.0,0.0,0.0,1.0,0.0,0.0
009647,61,2019-05-21,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009648,61,2019-05-21,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009649,18,2019-05-22,有田,XXX,145,138.0,7.0,0.0,0.0,6.0,0.0,1.0
009650,18,2019-05-22,有田,XXX,140,137.0,3.0,0.0,0.0,3.0,0.0,0.0
009651,18,2019-05-22,山田,XXX,145,145.0,0.0,0.0,0.0,0.0,0.0,0.0
009652,42,2019-05-22,山田,ZZZ,300,300.0,0.0,0.0,0.0,0.0,0.0,0.0
009653,71,2019-05-22,山田,XXX,180,172.0,8.0,0.0,0.0,8.0,0.0,0.0
009654,71,2019-05-22,大山,XXX,100,97.0,3.0,0.0,0.0,3.0,0.0,0.0
009655,18,2019-05-23,山田,XXX,140,137.0,3.0,0.0,0.0,3.0,0.0,0.0
009656,44,2019-05-23,山田,ZZZ,300,300.0,0.0,0.0,0.0,0.0,0.0,0.0
009657,71,2019-05-23,山田,XXX,100,97.0,3.0,0.0,0.0,3.0,0.0,0.0
009658,71,2019-05-23,山田,XXX,170,169.0,1.0,0.0,0.0,1.0,0.0,0.0
009659,71,2019-05-23,佐藤,XXX,180,180.0,0.0,0.0,0.0,0.0,0.0,0.0
009660,19,2019-05-24,佐藤,VVV,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009661,18,2019-05-27,山田,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
009662,18,2019-05-27,山田,ZZZ,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0
009663,18,2019-05-27,佐藤,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009664,18,2019-05-27,大山,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009665,18,2019-05-27,大山,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009666,18,2019-05-27,佐藤,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009667,18,2019-05-27,佐藤,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009668,18,2019-05-27,佐藤,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009669,19,2019-05-27,有田,VVV,60,59.0,1.0,0.0,0.0,0.0,1.0,0.0
009670,19,2019-05-27,大山,VVV,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
009671,19,2019-05-27,佐藤,VVV,60,56.0,4.0,4.0,0.0,0.0,0.0,0.0
009672,19,2019-05-27,山田,VVV,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009673,42,2019-05-27,山田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
009674,42,2019-05-27,有田,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
009675,42,2019-05-27,有田,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
009676,51,2019-05-27,山田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009677,51,2019-05-27,大山,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009678,51,2019-05-27,有田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
009679,51,2019-05-27,大山,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009680,61,2019-05-27,山田,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
009681,61,2019-05-27,佐藤,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009682,18,2019-05-28,山田,ZZZ,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0
009683,18,2019-05-28,有田,WWW,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
009684,18,2019-05-28,有田,ZZZ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
009685,18,2019-05-28,有田,WWW,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009686,42,2019-05-28,山田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
009687,42,2019-05-28,有田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
009688,42,2019-05-28,有田,WWW,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009689,42,2019-05-28,有田,WWW,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
009690,51,2019-05-28,有田,ZZZ,200,200.0,0.0,0.0,0.0,0.0,0.0,0.0
009691,51,2019-05-28,山田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
009692,51,2019-05-28,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009693,51,2019-05-28,山田,SSS,45,45.0,0.0,0.0,0.0,0.0,0.0,0.0
009694,51,2019-05-28,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
009695,71,2019-05-28,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009696,18,2019-05-29,山田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009697,42,2019-05-29,山田,ZZZ,160,160.0,0.0,0.0,0.0,0.0,0.0,0.0
009698,42,2019-05-29,有田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
009699,42,2019-05-29,有田,WWW,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
009700,42,2019-05-29,有田,ZZZ,55,55.0,0.0,0.0,0.0,0.0,0.0,0.0
009701,42,2019-05-29,有田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009702,42,2019-05-29,山田,ZZZ,60,59.0,1.0,0.0,0.0,1.0,0.0,0.0
009703,42,2019-05-29,山田,WWW,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
009704,51,2019-05-29,山田,ZZZ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
009705,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009706,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009707,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009708,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009709,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009710,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009711,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009712,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009713,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009714,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009715,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009716,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009717,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009718,61,2019-05-29,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009719,61,2019-05-29,山田,ZZZ,50,49.0,1.0,0.0,0.0,1.0,0.0,0.0
009720,74,2019-05-29,有田,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
009721,74,2019-05-29,山田,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
009722,74,2019-05-29,山田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009723,18,2019-05-30,鈴木,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
009724,18,2019-05-30,山田,ZZZ,125,125.0,0.0,0.0,0.0,0.0,0.0,0.0
009725,18,2019-05-30,佐藤,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
009726,18,2019-05-30,鈴木,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
009727,18,2019-05-30,鈴木,ZZZ,240,240.0,0.0,0.0,0.0,0.0,0.0,0.0
009728,18,2019-05-30,鈴木,ZZZ,135,135.0,0.0,0.0,0.0,0.0,0.0,0.0
009729,18,2019-05-30,鈴木,ZZZ,170,169.0,1.0,0.0,0.0,0.0,0.0,1.0
009730,18,2019-05-30,山田,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009731,19,2019-05-30,佐藤,XXX,60,59.0,1.0,1.0,0.0,0.0,0.0,0.0
009732,19,2019-05-30,山田,XXX,60,58.0,2.0,2.0,0.0,0.0,0.0,0.0
009733,19,2019-05-30,山田,XXX,20,19.0,1.0,0.0,0.0,1.0,0.0,0.0
009734,19,2019-05-30,山田,ZZZ,60,58.0,2.0,1.0,0.0,1.0,0.0,0.0
009735,18,2019-10-31,山田,QQQ,180,180.0,0.0,0.0,0.0,0.0,0.0,0.0
009736,18,2019-10-31,山田,QQQ,20,17.0,3.0,0.0,3.0,0.0,0.0,0.0
009737,19,2019-05-30,鈴木,ZZZ,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
009738,19,2019-05-30,鈴木,ZZZ,180,180.0,0.0,0.0,0.0,0.0,0.0,0.0
009739,42,2019-05-30,山田,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
009740,42,2019-05-30,大山,ZZZ,140,140.0,0.0,0.0,0.0,0.0,0.0,0.0
009741,42,2019-05-30,有田,ZZZ,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0
009742,42,2019-05-30,山田,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
009743,42,2019-05-30,山田,WWW,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
009744,42,2019-05-30,山田,ZZZ,160,160.0,0.0,0.0,0.0,0.0,0.0,0.0
009745,42,2019-05-30,有田,ZZZ,119,119.0,0.0,0.0,0.0,0.0,0.0,0.0
009746,42,2019-05-30,山田,WWW,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
009747,42,2019-05-30,山田,WWW,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
009748,51,2019-05-30,佐藤,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
009749,51,2019-05-30,大山,ZZZ,180,180.0,0.0,0.0,0.0,0.0,0.0,0.0
009750,52,2019-05-30,山田,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
009751,52,2019-05-30,有田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
009752,61,2019-05-30,佐藤,ZZZ,160,160.0,0.0,0.0,0.0,0.0,0.0,0.0
