"LOTNO","UDATE","SNO","PAL_1","PAL_2","PAL_3"
"a001",2021/06/01 8:01:50,2824,20.85346,0.76779,0.07748
"a001",2021/06/01 8:01:50,2825,20.8851,0.85713,0.09213
"a001",2021/06/01 8:01:50,2826,21.5147,4.6808948,0.18682
"a001",2021/06/01 8:01:50,2827,19.5702,0.8479943,0.06872
"a001",2021/06/01 8:01:50,2828,20.70959,1.35936,0.09446
"a001",2021/06/01 8:01:50,2829,20.90693,0.81174,0.02963
"a001",2021/06/01 8:01:50,2830,20.0649,1.25111,0.0196
"a001",2021/06/01 8:01:50,2831,21.12156,1.04498,0.1072
"a001",2021/06/01 8:01:50,2832,21.23334,1.668136,0.08348
"a001",2021/06/01 8:01:50,2833,20.01014,0.9245663,0.02763
"a001",2021/06/01 8:01:50,2834,20.10152,0.5949611,0.05087
"a001",2021/06/01 8:01:50,2835,0,0,0
"a001",2021/06/01 8:01:50,2836,20.39891,0.645304,0.07845
"a001",2021/06/01 8:01:50,2837,19.9885,0.7494482,0.1073
"a001",2021/06/01 8:01:50,2838,20.24232,1.3067765,0.05594
"a001",2021/06/01 8:01:50,2839,20.2607,0.87810798,0.03994
"a001",2021/06/01 8:01:50,2840,20.05495,1.1134363,0.04915
"a001",2021/06/01 8:01:50,2841,20.40845,1.2217079,0.07613
"a001",2021/06/01 8:01:50,2842,21.45193,1.43287,0.03674
"a001",2021/06/01 8:01:50,2843,21.71559,1.5153134,0.06769
"a001",2021/06/01 8:01:50,2844,21.63371,1.3580445,0.03428
"a001",2021/06/01 8:01:50,2845,20.66049,1.5010736,0.01771
"a001",2021/06/01 8:01:50,2846,20.23857,1.418277,0.06471
"a001",2021/06/01 8:01:50,2847,21.21348,1.41775,0.08155
"a001",2021/06/01 8:01:50,2848,21.49799,0.6818,0.07703
"a001",2021/06/01 8:01:50,2849,21.74532,1.23894,0.05724
"a001",2021/06/01 8:01:50,2850,21.84633,1.00143,0.06769
"a001",2021/06/01 8:01:50,2851,20.34776,1.03453,0.0526
"a001",2021/06/01 8:01:50,2852,21.24637,1.63163,0.04355
"a001",2021/06/01 8:01:50,2853,21.49825,1.36494,0.05894
"a001",2021/06/01 8:01:50,2854,21.61785,2.0345241,0.08761
"a001",2021/06/01 8:01:50,2855,20.94912,1.2158277,0.08067
"a001",2021/06/01 8:01:50,2856,20.5792,0.75085,0.03241
"a001",2021/06/01 8:01:50,2857,20.94896,0.81069,0.04461
"a001",2021/06/01 8:01:50,2858,0,0,0
"a001",2021/06/01 8:01:50,2859,21.37977,0.6077757,0.05626
"a001",2021/06/01 8:01:50,2860,21.69377,1.130612,0.10524
"a001",2021/06/01 8:01:50,2861,21.67919,0.9543152,0.06816
"a001",2021/06/01 8:01:50,2862,21.51324,1.05952,0.04178
"a001",2021/06/01 8:01:50,2863,20.91582,0.84647,0.08153
"a001",2021/06/01 8:01:50,2864,20.56234,1.06714,0.07173
"a001",2021/06/01 8:01:50,2865,20.58208,1.04334,0.05438
"a001",2021/06/01 8:01:50,2866,20.29375,1.5162414,0.07408
"a001",2021/06/01 8:01:50,2867,20.75162,1.23896,0.10084
"a001",2021/06/01 8:01:50,2868,21.31165,1.3303925,0.03505
"a001",2021/06/01 8:01:50,2869,21.43804,0.84487,0.03975
"a001",2021/06/01 8:01:50,2870,20.87448,1.2566891,0.12546
"a001",2021/06/01 8:01:50,2871,21.72369,0.85246,0.05196
"a001",2021/06/01 8:01:50,2872,20.0075,0.5778384,0.06675
"a001",2021/06/01 8:01:50,2873,20.88906,1.49878,0.08346
"a001",2021/06/01 8:01:50,2874,20.13019,0.8501383,0.03433
"a001",2021/06/01 8:01:50,2875,19.77174,1.4944971,0.03224
"a001",2021/06/01 8:01:50,2876,0,0,0
"a001",2021/06/01 8:01:50,2877,21.89908,1.00995,0.04199
"a001",2021/06/01 8:01:50,2878,21.35169,0.81804302,0.04593
"a001",2021/06/01 8:01:50,2879,21.16819,1.2944182,0.11129
"a001",2021/06/01 8:01:50,2880,21.74731,1.7424384,0.0598
